MagpieData avg_dev Column,MagpieData avg_dev CovalentRadius,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev MeltingT,MagpieData avg_dev NValence,MagpieData avg_dev NdUnfilled,MagpieData avg_dev SpaceGroupNumber,MagpieData maximum NValence,MagpieData mean Column,MagpieData mean GSvolume_pa,MagpieData mean MeltingT,MagpieData mean MendeleevNumber,MagpieData mode Column,MagpieData mode MendeleevNumber,MagpieData range Electronegativity,V0
1.9861111111111107,23.09722222222223,7.419895833333334,193.59746527777773,2.309027777777778,1.9722222222222223,8.611111111111105,10.0,8.958333333333334,15.00625,1605.7279166666667,53.5,10.0,61.0,0.8099999999999998,343.0
2.378786268466362,23.243830375172703,7.805399511106386,204.3711837602297,2.5796577744712503,2.066957168668296,10.147730895950696,10.0,8.618556701030927,15.435701030927834,1601.0104123711335,53.14845360824742,10.0,61.0,0.8099999999999998,318.0
2.370194213238208,22.20689655172416,7.624550138723745,191.5846214823623,2.260800634165675,1.7027348394768138,10.173602853745532,10.0,8.505747126436782,15.126781609195405,1607.2183908045977,53.73563218390806,10.0,61.0,0.8099999999999998,308.0
2.5076543209876547,20.87506172839506,7.543192592592593,217.8567901234568,2.5076543209876547,1.784651851851852,12.736790123456789,10.0,8.302222222222222,15.162766666666666,1591.3777777777775,54.2888888888889,10.0,61.0,0.8099999999999998,348.0
2.517530864197531,20.894814814814826,7.542451851851853,217.46172839506173,2.517530864197531,1.7905777777777776,12.124444444444451,10.0,8.324444444444444,15.164433333333337,1590.4888888888888,54.355555555555554,10.0,61.0,0.8099999999999998,278.0
2.456790123456789,21.33333333333333,7.439259259259261,184.0617283950617,1.6790123456790118,0.7407407407407407,13.77777777777778,10.0,8.277777777777779,15.091666666666669,1615.388888888889,54.05555555555556,10.0,61.0,0.77,298.0
2.448780883605826,22.791476778413347,7.71005161354303,217.4093706753937,2.391081901001168,1.7026969766634654,11.86713006162074,10.0,8.566878980891719,15.42032908704883,1585.3801486199573,53.86199575371549,10.0,61.0,0.8099999999999998,338.0
1.2053333333333336,12.160000000000002,3.90301762452,277.55438933333335,1.2053333333333336,1.338666666666667,11.822222222222225,7.0,5.795999999999999,13.62557356322,1816.232,48.409333333333336,7.0,52.0,0.4399999999999999,323.0
2.4099722991689747,23.853739612188377,7.909923988919668,203.20010193905827,2.4188808864265927,1.914681440443213,11.421606648199466,10.0,8.593684210526316,15.538352631578949,1599.4864210526314,53.01052631578947,10.0,61.0,0.8099999999999998,298.0
2.5274074074074075,20.914567901234573,7.541711111111109,217.06666666666672,2.5274074074074075,1.7945283950617283,11.450864197530867,10.0,8.346666666666666,15.1661,1589.6,54.42222222222223,10.0,61.0,0.8099999999999998,298.0
0.18,10.8,2.222099999999997,51.3,0.72,0.855,2.660000000000005,8.0,2.1,24.1245,951.5,63.1,2.0,68.0,0.1899999999999999,633.0
1.9166666666666672,20.74999999999999,7.484930555555556,173.22222222222226,1.777777777777778,1.568888888888889,14.656111111111109,10.0,8.549999999999999,14.788458333333333,1636.0666666666666,52.21666666666667,10.0,61.0,0.91,363.0
3.295847750865052,8.330449826989621,5.465268166089965,364.5155709342561,3.295847750865052,1.3040657439446366,12.871972318339102,10.0,4.397058823529411,19.610955882352943,1198.4117647058824,63.47058823529412,2.0,68.0,0.69,633.0
2.025,5.069999999999997,3.347475000000001,263.28,2.025,1.2,7.905000000000004,10.0,3.25,21.47825,1087.55,64.15,2.0,68.0,0.69,593.0
2.5274074074074075,20.914567901234573,7.541711111111109,217.06666666666672,2.5274074074074075,1.7945283950617283,11.450864197530867,10.0,8.346666666666666,15.1661,1589.6,54.42222222222223,10.0,61.0,0.8099999999999998,348.0
1.1666666666666667,10.666666666666666,3.217781609194446,265.31944444444446,1.1666666666666667,1.3333333333333333,12.22222222222222,7.0,5.75,13.164327586208335,1837.3833333333328,48.31666666666666,7.0,52.0,0.3299999999999998,308.0
2.378786268466362,23.09652460410245,7.747711127643743,201.89627675629728,2.5010096715910297,1.9759804442555,10.606015517058154,10.0,8.618556701030927,15.39789175257732,1602.5774226804122,53.251546391752576,10.0,61.0,0.8099999999999998,318.0
2.5806675727210022,15.019235060245864,7.001557447817357,221.7221540427604,2.5806675727210022,0.9006298429956594,10.491025244431826,10.0,8.269108280254779,14.772868232484075,1593.3980891719746,55.0063694267516,10.0,61.0,0.91,298.0
